Property_ID,Habitability_score
0x6e93,49.96078630122865
0x8787,74.38935930099308
0x6c17,65.5801988290055
0x9dbd,67.48229268473928
0xbfde,69.89847394510645
0x6a39,66.84883208136921
0x47a6,83.41361956745524
0x7687,70.89618972832122
0x963a,77.97200302263887
0xbcbb,81.0217380959475
0x4950,65.46142198138654
0x316a,83.82159472685811
0x6b21,61.35410015958196
0x6252,79.19732003511922
0xa67f,68.78928204421658
0x2cd8,74.41387067050394
0x5926,45.06350980067283
0x9a42,76.26563787066749
0x4b5e,75.6707513149253
0x76af,68.38659653854096
0xb44b,68.95777663991825
0x2e49,73.35699532546185
0x83fc,59.260419949068066
0x26b1,57.220423117380655
0x210b,76.90781949585272
0xb384,92.4488891918395
0x455e,78.89427787964001
0x6ae6,83.369459386762
0x9aff,65.56775265313992
0x6916,78.65455490710984
0x145a,66.95727328755872
0xbfd0,69.47362871242862
0x1ffa,84.77878463066898
0x9412,77.34925815472488
0x9860,77.55994772003885
0x690f,91.74750880118229
0x80ec,72.17859246016533
0x7223,76.3666835559957
0xf99,60.746156447272085
0x953d,69.56176767050417
0x4305,91.02272866250331
0x639e,88.02967373926232
0x2ba8,69.73966524334837
0x8c0c,72.47611037251417
0x284b,85.13650736105006
0xa832,85.71589321718827
0xbeea,64.62728346356002
0xaaa7,56.873362636480564
0xc702,67.34392351744268
0x7817,89.76991336250283
0x56d5,64.55565024461012
0x3d65,71.87149373288257
0x5ed6,77.56884859707108
0xc0d4,93.20080641215898
0x4abb,45.43867674034953
0x4f8e,68.68206631348784
0xa4c8,66.41277960368646
0x9085,80.66866262250264
0xb1aa,65.4815216299827
0x3a63,88.43332508750198
0x15ac,61.489273609738866
0x1066,83.71845967859133
0x5ff1,72.75117660180396
0x35f3,68.75222987033371
0x9dba,80.83268437849739
0x78df,76.92921653429835
0x3261,98.4279692383014
0x5fbc,79.5983207279896
0xf3a,71.33514909461442
0x5578,74.44636043369624
0x8867,92.04346721999282
0xfad,81.22531568002914
0x8f94,74.59316284410515
0x55b9,66.99610507317175
0xc320,73.99141077495165
0x6cbc,76.0202958180866
0x8226,72.16988766079845
0xc937,92.3603003633994
0x67cb,83.1562995223805
0xbbb4,63.9520088887273
0xa086,81.37509972835343
0x6e13,83.87115292166115
0xc633,72.08282299611992
0x7d66,63.86837677383315
0x62d9,82.21789147698773
0x6c54,78.34740493651015
0x2194,85.18188279887183
0x5af6,82.17088418879905
0x1278,79.46664160470587
0xeaf,68.20956969554094
0xaf6b,55.97335453275326
0x6f27,68.02550019794447
0x8d0d,69.4812135836658
0x6c70,81.70860732413821
0x7213,81.22340722304635
0x89a6,65.75799765144922
0x6543,94.3179617113455
0x5d77,69.88984321305352
0x2ffd,84.10331788407464
0x402c,87.79800831660941
0x93df,67.25757361039213
0x5162,72.83238451100917
0x26e2,73.17122908443304
0x6c33,62.98263060572266
0x21b6,84.40029160816127
0xc799,79.66356527613766
0x7011,69.06713698003566
0x8018,74.77846627390821
0xc73f,80.44378011019978
0x7af1,89.29769921203211
0x69b8,78.24589238448058
0x8a31,77.1609254254601
0x9497,89.31834481050569
0x9495,80.2681992595493
0x488c,63.821869676564546
0xbab1,60.474740654348395
0x875c,64.34368202900959
0x1cdd,67.83984912929398
0xc5b0,50.16914525592141
0x9eaf,46.64741370942792
0x66df,62.99138784912047
0x107c,72.53572520467259
0x9f1d,81.8812740372471
0x9d34,73.3047528094918
0x66a9,89.7438112514413
0x722a,83.76037736578388
0x5e91,89.18175569639943
0xd7a,81.2210858879194
0xc7be,63.9526730811411
0x47f3,57.632749645306674
