Property_ID,Habitability_score
0x6e93,49.966647338745744
0x8787,74.3895799965853
0x6c17,65.58207027915735
0x9dbd,67.48333469584168
0xbfde,69.90049173190397
0x6a39,66.850714920911
0x47a6,83.4131024984119
0x7687,70.89629180589701
0x963a,77.97002262113764
0xbcbb,81.02044772085989
0x4950,65.463526950997
0x316a,83.82097349138948
0x6b21,61.355717246201934
0x6252,79.19874335848215
0xa67f,68.78788987356947
0x2cd8,74.41560676293378
0x5926,45.07097103283425
0x9a42,76.26653644528677
0x4b5e,75.67013447594921
0x76af,68.38711194957145
0xb44b,68.95920483455905
0x2e49,73.35889911242698
0x83fc,59.262936626850205
0x26b1,57.22472663896485
0x210b,76.90815266106344
0xb384,92.44362776579555
0x455e,78.89088335934578
0x6ae6,83.36517618606396
0x9aff,65.57052402223727
0x6916,78.65588716578415
0x145a,66.95833694375331
0xbfd0,69.47576632755494
0x1ffa,84.77683093170191
0x9412,77.3485769161567
0x9860,77.55902215442386
0x690f,91.74180678304347
0x80ec,72.17797962265738
0x7223,76.3668747338007
0xf99,60.74905327832653
0x953d,69.56111161611793
0x4305,91.01744431429884
0x639e,88.02364041370583
0x2ba8,69.74125915732289
0x8c0c,72.47776318946822
0x284b,85.13591474341924
0xa832,85.71128197169898
0xbeea,64.62934973246523
0xaaa7,56.87826068111377
0xc702,67.34474776277604
0x7817,89.76626853781097
0x56d5,64.55613867217167
0x3d65,71.86744828944808
0x5ed6,77.56928122498975
0xc0d4,93.19792062147721
0x4abb,45.4458543174903
0x4f8e,68.68066557955241
0xa4c8,66.41592928788003
0x9085,80.66766438384622
0xb1aa,65.48320409363488
0x3a63,88.4263922540949
0x15ac,61.49235268338734
0x1066,83.71822036638638
0x5ff1,72.75123765758931
0x35f3,68.75078786145987
0x9dba,80.83139893166589
0x78df,76.92460180553394
0x3261,98.42050053843842
0x5fbc,79.59720527951853
0xf3a,71.33649167935413
0x5578,74.44787623202578
0x8867,92.0355214879189
0xfad,81.22440847703405
0x8f94,74.59474633699706
0x55b9,66.99556013057298
0xc320,73.99241102994833
0x6cbc,76.0218925026119
0x8226,72.17152921575578
0xc937,92.35519626856899
0x67cb,83.15558949240976
0xbbb4,63.95600021894577
0xa086,81.37466377333126
0x6e13,83.86915452484922
0xc633,72.08465999965013
0x7d66,63.87221558446501
0x62d9,82.21746244733356
0x6c54,78.3460925186906
0x2194,85.17973937610185
0x5af6,82.1704703816108
0x1278,79.46406276374215
0xeaf,68.20759072920798
0xaf6b,55.976761486512174
0x6f27,68.02928319734241
0x8d0d,69.48266886631035
